"case_id","persona","p","risky_reward","certain_reward","model","template","age","cancer_type","answer_choice","answer_meaning","reason"
"p_0.00_ce_500_family_prostate_cancer_50_forward","family",0.0,1000,500,"gpt-4.1-mini","forward",50,"prostate_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days rather than risking no benefit at all."
"p_0.50_ce_500_family_lung_cancer_60_forward","family",0.5,1000,500,"gpt-4.1-mini","forward",60,"lung_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days rather than risking to get nothing with a 50% chance."
"p_1.00_ce_1000_family_breast_cancer_70_reversed","family",1.0,1000,1000,"gpt-4.1-mini","reversed",70,"breast_cancer","Option A","certain","Both options describe the same certainty and outcome, so I would choose Option A as it clearly guarantees 1000 recurrence-free days with absolute certainty."
"p_0.50_ce_1000_patient_lung_cancer_80_reversed","patient",0.5,1000,1000,"gpt-4.1-mini","reversed",80,"lung_cancer","Option A","certain","At my age and with advanced cancer, I prefer the certainty of guaranteed recurrence-free time rather than risking no benefit at all."
"p_1.00_ce_500_family_prostate_cancer_60_reversed","family",1.0,1000,500,"gpt-4.1-mini","reversed",60,"prostate_cancer","Option B","risky","I would prefer the drug that offers a longer guaranteed recurrence-free period of 1000 days for better quality and quantity of life."
"p_0.00_ce_1000_doctor_gstric_cancer_70_forward","doctor",0.0,1000,1000,"gpt-4.1-mini","forward",70,"gstric_cancer","Option B","certain","I would choose the guaranteed 1000 recurrence-free days to maximize certainty and quality of life."
"p_0.50_ce_0_doctor_prostate_cancer_70_forward","doctor",0.5,1000,0,"gpt-4.1-mini","forward",70,"prostate_cancer","Option A","risky","I would choose the chance of a significant benefit with 50% probability over a guaranteed lack of benefit, as the potential for recurrence-free days outweighs the risk of none."
"p_0.50_ce_0_family_gstric_cancer_50_reversed","family",0.5,1000,0,"gpt-4.1-mini","reversed",50,"gstric_cancer","Option B","risky","I would prefer to take the chance for a significant period of recurrence-free days rather than accepting no recurrence-free time at all."
"p_0.00_ce_500_patient_breast_cancer_80_reversed","patient",0.0,1000,500,"gpt-4.1-mini","reversed",80,"breast_cancer","Option A","certain","I prefer the certainty of 500 recurrence-free days rather than risking no benefit with Option B."
"p_0.00_ce_1000_doctor_lung_cancer_60_forward","doctor",0.0,1000,1000,"gpt-4.1-mini","forward",60,"lung_cancer","Option B","certain","Guaranteeing 1000 recurrence-free days offers certainty and maximizes quality of life, which aligns with my preference for a reliable positive outcome."
"p_1.00_ce_0_doctor_prostate_cancer_60_forward","doctor",1.0,1000,0,"gpt-4.1-mini","forward",60,"prostate_cancer","Option A","risky","I would choose the drug that guarantees 1000 recurrence-free days because maximizing disease-free survival aligns with my preference for certainty and quality of life."
"p_0.50_ce_500_patient_prostate_cancer_60_forward","patient",0.5,1000,500,"gpt-4.1-mini","forward",60,"prostate_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days rather than risking getting nothing with a 50% chance."
"p_0.00_ce_500_patient_lung_cancer_80_reversed","patient",0.0,1000,500,"gpt-4.1-mini","reversed",80,"lung_cancer","Option A","certain","I prefer the certainty of 500 recurrence-free days rather than risking no benefit at all with the other drug."
"p_0.50_ce_1000_patient_lung_cancer_60_forward","patient",0.5,1000,1000,"gpt-4.1-mini","forward",60,"lung_cancer","Option B","certain","I prefer the certainty of guaranteed recurrence-free days rather than risking the chance of getting nothing with the other option."
"p_0.50_ce_1000_doctor_colorectal_cancer_80_reversed","doctor",0.5,1000,1000,"gpt-4.1-mini","reversed",80,"colorectal_cancer","Option A","certain","I prefer the certainty of guaranteed recurrence-free days to minimize risk and maximize quality of life."
"p_0.00_ce_0_patient_gstric_cancer_50_reversed","patient",0.0,1000,0,"gpt-4.1-mini","reversed",50,"gstric_cancer","Option A","certain","Option A guarantees certainty, while Option B offers no chance of benefit, so I prefer a known outcome over false hope."
"p_0.50_ce_1000_patient_colorectal_cancer_80_reversed","patient",0.5,1000,1000,"gpt-4.1-mini","reversed",80,"colorectal_cancer","Option A","certain","At my age and stage, I value certainty and stability over risk, so the guaranteed 1000 recurrence-free days provides peace of mind."
"p_0.50_ce_1000_family_colorectal_cancer_60_reversed","family",0.5,1000,1000,"gpt-4.1-mini","reversed",60,"colorectal_cancer","Option A","certain","I prefer the certainty of guaranteed recurrence-free days over the risk of not benefiting from treatment."
"p_1.00_ce_500_family_gstric_cancer_80_reversed","family",1.0,1000,500,"gpt-4.1-mini","reversed",80,"gstric_cancer","Option B","risky","I would prefer the longer guaranteed recurrence-free period of 1000 days to maximize quality time and potential recovery."
"p_0.50_ce_1000_family_gstric_cancer_80_forward","family",0.5,1000,1000,"gpt-4.1-mini","forward",80,"gstric_cancer","Option B","certain","I prefer the certainty of guaranteed recurrence-free days over the risk of getting nothing, as it provides peace of mind and stability in an uncertain situation."
"p_0.00_ce_1000_doctor_gstric_cancer_50_reversed","doctor",0.0,1000,1000,"gpt-4.1-mini","reversed",50,"gstric_cancer","Option A","certain","A guaranteed 1000 recurrence-free days provides certainty and maximizes quality of life, which aligns with my risk-averse preference as a patient."
"p_0.50_ce_1000_family_breast_cancer_80_forward","family",0.5,1000,1000,"gpt-4.1-mini","forward",80,"breast_cancer","Option B","certain","I prefer the certainty of guaranteed recurrence-free days rather than risking getting nothing, as stability and predictability are more comforting at my age."
"p_0.00_ce_500_family_lung_cancer_80_forward","family",0.0,1000,500,"gpt-4.1-mini","forward",80,"lung_cancer","Option B","certain","I prefer a guaranteed 500 recurrence-free days rather than risking no benefit at all."
"p_0.50_ce_0_doctor_breast_cancer_60_reversed","doctor",0.5,1000,0,"gpt-4.1-mini","reversed",60,"breast_cancer","Option B","risky","I prefer to take the chance of a meaningful recurrence-free period even with uncertainty, rather than accepting a guaranteed lack of benefit."
"p_1.00_ce_0_doctor_gstric_cancer_80_forward","doctor",1.0,1000,0,"gpt-4.1-mini","forward",80,"gstric_cancer","Option A","risky","Given the certainty of 1000 recurrence-free days, I would prioritize maximizing quality and quantity of life over accepting no benefit."
"p_0.00_ce_1000_family_lung_cancer_70_reversed","family",0.0,1000,1000,"gpt-4.1-mini","reversed",70,"lung_cancer","Option A","certain","I prefer the certainty of guaranteed recurrence-free days to maximize quality time and reduce anxiety about the outcome."
"p_1.00_ce_0_doctor_prostate_cancer_60_reversed","doctor",1.0,1000,0,"gpt-4.1-mini","reversed",60,"prostate_cancer","Option B","risky","I would choose the drug that guarantees 1000 recurrence-free days as it offers a clear and significant benefit in delaying cancer recurrence."
"p_1.00_ce_500_family_lung_cancer_50_forward","family",1.0,1000,500,"gpt-4.1-mini","forward",50,"lung_cancer","Option A","risky","I prefer the certainty of a longer recurrence-free period to maximize quality time and potential treatment benefits."
"p_1.00_ce_1000_family_lung_cancer_80_forward","family",1.0,1000,1000,"gpt-4.1-mini","forward",80,"lung_cancer","Option B","certain","I prefer certainty in treatment outcomes, so a guaranteed 1000 recurrence-free days provides peace of mind and stability."
"p_1.00_ce_1000_family_lung_cancer_50_forward","family",1.0,1000,1000,"gpt-4.1-mini","forward",50,"lung_cancer","Option B","certain","Both options offer the same outcome with certainty, but Option B explicitly guarantees 1000 recurrence-free days, providing clear assurance and peace of mind."
"p_0.00_ce_500_family_breast_cancer_80_forward","family",0.0,1000,500,"gpt-4.1-mini","forward",80,"breast_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days rather than risking getting no benefit at all."
"p_1.00_ce_1000_family_prostate_cancer_60_forward","family",1.0,1000,1000,"gpt-4.1-mini","forward",60,"prostate_cancer","Option B","certain","Option B guarantees 1000 recurrence-free days with certainty, providing absolute assurance which is preferable in managing advanced-stage prostate cancer."
"p_0.00_ce_500_patient_breast_cancer_60_reversed","patient",0.0,1000,500,"gpt-4.1-mini","reversed",60,"breast_cancer","Option A","certain","I prefer the certainty of 500 recurrence-free days rather than risking no benefit at all."
"p_0.50_ce_500_family_gstric_cancer_50_forward","family",0.5,1000,500,"gpt-4.1-mini","forward",50,"gstric_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days rather than risking getting nothing with Option A."
"p_0.50_ce_0_family_prostate_cancer_60_forward","family",0.5,1000,0,"gpt-4.1-mini","forward",60,"prostate_cancer","Option A","risky","I prefer to take the chance for a significant benefit, valuing the possibility of 1000 recurrence-free days over a guaranteed zero."
"p_0.00_ce_0_family_lung_cancer_70_reversed","family",0.0,1000,0,"gpt-4.1-mini","reversed",70,"lung_cancer","Option A","certain","I prefer certainty and would rather face the known outcome of no recurrence-free days than risk an uncertain benefit that is not guaranteed."
"p_0.00_ce_500_doctor_colorectal_cancer_80_forward","doctor",0.0,1000,500,"gpt-4.1-mini","forward",80,"colorectal_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days over the zero probability of achieving 1000 days, valuing guaranteed quality time."
"p_0.50_ce_0_doctor_gstric_cancer_50_reversed","doctor",0.5,1000,0,"gpt-4.1-mini","reversed",50,"gstric_cancer","Option B","risky","I prefer to take the chance for a significant benefit despite the risk, valuing the possibility of extended recurrence-free days over a guaranteed poor outcome."
"p_1.00_ce_0_doctor_colorectal_cancer_70_forward","doctor",1.0,1000,0,"gpt-4.1-mini","forward",70,"colorectal_cancer","Option A","risky","I prefer certainty in maximizing recurrence-free time, so I choose the drug that guarantees 1000 recurrence-free days."
"p_0.50_ce_1000_doctor_breast_cancer_50_forward","doctor",0.5,1000,1000,"gpt-4.1-mini","forward",50,"breast_cancer","Option B","certain","I prefer the certainty of guaranteed 1000 recurrence-free days over the risk associated with a 50% chance, prioritizing stability in treatment outcomes."
"p_0.00_ce_500_patient_breast_cancer_50_reversed","patient",0.0,1000,500,"gpt-4.1-mini","reversed",50,"breast_cancer","Option A","certain","I prefer the certainty of 500 recurrence-free days rather than the zero chance of a longer period, valuing guaranteed quality time over uncertain outcomes."
"p_1.00_ce_0_patient_lung_cancer_80_reversed","patient",1.0,1000,0,"gpt-4.1-mini","reversed",80,"lung_cancer","Option B","risky","I would choose the drug that offers a guaranteed 1000 recurrence-free days to maximize my quality and length of life."
"p_0.00_ce_1000_doctor_lung_cancer_80_reversed","doctor",0.0,1000,1000,"gpt-4.1-mini","reversed",80,"lung_cancer","Option A","certain","I prefer certainty in treatment outcomes to maximize my recurrence-free time and quality of life."
"p_1.00_ce_500_family_colorectal_cancer_70_forward","family",1.0,1000,500,"gpt-4.1-mini","forward",70,"colorectal_cancer","Option A","risky","I prefer to maximize my recurrence-free days with certainty, so the longer guaranteed period of 1000 days is more valuable to me than a shorter duration."
"p_0.00_ce_0_family_lung_cancer_50_forward","family",0.0,1000,0,"gpt-4.1-mini","forward",50,"lung_cancer","Option B","certain","Choosing certainty provides clarity and allows me to prepare emotionally and practically, rather than holding on to uncertain hope."
"p_0.50_ce_500_patient_colorectal_cancer_70_reversed","patient",0.5,1000,500,"gpt-4.1-mini","reversed",70,"colorectal_cancer","Option A","certain","I prefer the certainty of a guaranteed 500 recurrence-free days over the risk of potentially getting nothing with the 50% chance in Option B."
"p_0.50_ce_1000_family_prostate_cancer_50_forward","family",0.5,1000,1000,"gpt-4.1-mini","forward",50,"prostate_cancer","Option B","certain","I prefer the certainty of guaranteed recurrence-free days to avoid the risk of no benefit."
"p_1.00_ce_0_doctor_lung_cancer_80_reversed","doctor",1.0,1000,0,"gpt-4.1-mini","reversed",80,"lung_cancer","Option B","risky","I would prefer the drug that guarantees 1000 recurrence-free days to maximize quality and length of life."
"p_0.00_ce_500_patient_gstric_cancer_80_forward","patient",0.0,1000,500,"gpt-4.1-mini","forward",80,"gstric_cancer","Option B","certain","I prefer the certainty of 500 recurrence-free days rather than risking no benefit at all."
